#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,6.700475,0.000000,0.000000,3.252366,4.107176,0.017763,15.388833
0.000000,0.000000,7.730881,0.000000,0.000000,2.799072,6.361590,0.168719,16.795086
0.000000,0.000000,9.419580,0.000000,0.000000,3.135671,4.828209,0.015647,17.918935
0.000000,0.000000,6.515709,0.000000,0.000000,2.852811,4.401787,0.016800,17.493763
0.000000,0.000000,6.738578,0.000000,0.000000,2.581465,4.147155,0.018658,15.708681
0.000000,0.000000,8.803064,0.000000,0.000000,2.274774,4.402426,0.060598,18.996992
0.000000,0.000000,6.430480,0.000000,0.000000,2.755503,4.417627,0.074121,14.225381
0.000000,0.000000,6.450397,0.000000,0.000000,2.966230,4.453997,0.096388,14.209002
0.000000,0.000000,6.458378,0.000000,0.000000,2.339748,4.636703,0.014745,14.797594
0.000000,0.000000,6.912385,0.000000,0.000000,2.760450,4.364836,0.064097,15.456683
0.000000,0.000000,6.458529,0.000000,0.000000,2.385746,4.498519,0.070888,14.504862
0.000000,0.000000,6.819249,0.000000,0.000000,2.287519,4.354738,0.072574,15.118985
0.000000,0.000000,7.365450,0.000000,0.000000,3.008323,5.416802,0.097984,15.500604
0.000000,0.000000,7.425215,0.000000,0.000000,2.999092,5.160618,0.016298,15.257299
0.000000,0.000000,7.961143,0.000000,0.000000,3.731756,5.419688,0.017616,17.572792
0.000000,0.000000,8.025804,0.000000,0.000000,4.789679,5.888710,0.020448,17.261989
0.000000,0.000000,9.786157,0.000000,0.000000,3.616907,7.862554,0.028819,20.096094
0.000000,0.000000,9.611820,0.000000,0.000000,3.302672,6.691730,0.037301,22.324737
0.000000,0.000000,7.345143,0.000000,0.000000,3.115963,5.249435,0.061334,19.991478
0.000000,0.000000,7.116426,0.000000,0.000000,2.846185,5.264189,0.018816,18.356864
0.000000,0.000000,6.944123,0.000000,0.000000,3.312399,5.507733,0.023631,16.388831
0.000000,0.000000,6.664034,0.000000,0.000000,2.969006,5.105391,0.021888,15.880597
0.000000,0.000000,6.739665,0.000000,0.000000,2.366065,4.840969,0.068187,16.747522
0.000000,0.000000,6.799696,0.000000,0.000000,2.538145,4.910999,0.019794,16.093464
0.000000,0.000000,6.820385,0.000000,0.000000,4.313571,4.770193,0.027055,15.245125
0.000000,0.000000,6.749707,0.000000,0.000000,2.843949,4.725491,0.026645,15.331602
0.000000,0.000000,9.052407,0.000000,0.000000,2.730335,4.442307,0.067048,19.466297
0.000000,0.000000,6.917253,0.000000,0.000000,3.002130,4.669471,0.014862,15.680961
0.000000,0.000000,6.820774,0.000000,0.000000,3.478004,4.885186,0.017406,15.155635
0.000000,0.000000,6.801988,0.000000,0.000000,3.603933,4.756989,0.020974,15.590553
0.000000,0.000000,7.555173,0.000000,0.000000,3.200113,4.817030,0.060267,17.044113
0.000000,0.000000,7.582976,0.000000,0.000000,3.526105,4.764796,0.016548,17.124398
0.000000,0.000000,6.947833,0.000000,0.000000,3.245463,4.818388,0.018102,16.121537
0.000000,0.000000,7.523271,0.000000,0.000000,3.067852,5.092619,0.016152,16.959783
0.000000,0.000000,7.521809,0.000000,0.000000,2.326371,5.386563,0.062359,16.802473
0.000000,0.000000,7.552143,0.000000,0.000000,2.363865,4.836424,0.015928,16.841716
0.000000,0.000000,7.777381,0.000000,0.000000,4.428816,9.424290,0.043369,16.614869
0.000000,0.000000,7.951145,0.000000,0.000000,3.058862,4.736168,0.018797,16.335626
0.000000,0.000000,10.054060,0.000000,0.000000,3.454562,4.751742,0.060357,25.594588
0.000000,0.000000,7.887761,0.000000,0.000000,3.001848,5.113390,0.015250,16.863546
0.000000,0.000000,8.625494,0.000000,0.000000,3.917326,5.239081,0.017599,17.921398
0.000000,0.000000,8.606385,0.000000,0.000000,5.366242,6.538081,0.023101,17.921688
0.000000,0.000000,8.594678,0.000000,0.000000,3.213706,5.908379,0.167310,18.959728
0.000000,0.000000,7.197392,0.000000,0.000000,3.267563,5.302505,0.013888,20.369869
0.000000,0.000000,7.156181,0.000000,0.000000,3.032732,6.307322,0.027534,18.742537
0.000000,0.000000,6.955242,0.000000,0.000000,3.231465,5.341313,0.014107,16.952264
0.000000,0.000000,7.094450,0.000000,0.000000,3.322834,5.665682,0.014480,18.176485
0.000000,0.000000,6.972527,0.000000,0.000000,3.670742,5.763347,0.013627,16.731138
0.000000,0.000000,7.522314,0.000000,0.000000,4.107792,6.197650,0.066541,17.645797
0.000000,0.000000,6.945000,0.000000,0.000000,4.535422,6.451568,0.022445,17.518330
0.000000,0.000000,7.000036,0.000000,0.000000,3.823570,6.286918,0.027452,18.490802
0.000000,0.000000,7.388663,0.000000,0.000000,3.238181,7.160344,0.033329,19.511886
0.000000,0.000000,7.346092,0.000000,0.000000,3.799677,5.690285,0.110520,18.694308
0.000000,0.000000,6.959476,0.000000,0.000000,3.556102,6.138720,0.020617,18.614326
0.000000,0.000000,7.472949,0.000000,0.000000,3.557689,5.894582,0.032242,18.199964
0.000000,0.000000,7.318539,0.000000,0.000000,3.311384,5.086770,0.076803,18.253307
0.000000,0.000000,7.458734,0.000000,0.000000,2.967848,5.054243,0.096862,18.168122
0.000000,0.000000,7.217872,0.000000,0.000000,3.551122,5.524210,0.017860,16.855813
0.000000,0.000000,7.077107,0.000000,0.000000,3.674263,5.432362,0.048925,16.303054
0.000000,0.000000,8.787134,0.000000,0.000000,5.015802,6.324842,0.025884,20.189766
0.000000,0.000000,8.983848,0.000000,0.000000,3.053245,5.928336,0.127802,19.359709
0.000000,0.000000,7.412032,0.000000,0.000000,3.465379,5.338201,0.098371,20.159193
0.000000,0.000000,7.477981,0.000000,0.000000,4.161850,5.283239,0.019237,18.508455
0.000000,0.000000,7.912256,0.000000,0.000000,4.040296,6.466510,0.022458,17.905553
0.000000,0.000000,7.529918,0.000000,0.000000,3.891264,6.155411,0.067255,18.114122
0.000000,0.000000,7.566572,0.000000,0.000000,3.277790,6.258646,0.092752,19.327201
0.000000,0.000000,7.517560,0.000000,0.000000,3.787134,6.215059,0.020613,18.885198
0.000000,0.000000,7.269883,0.000000,0.000000,4.001073,6.086029,0.031932,18.059986
0.000000,0.000000,7.278455,0.000000,0.000000,4.230026,6.841587,0.040259,18.470637
0.000000,0.000000,7.436396,0.000000,0.000000,3.569714,5.395774,0.068058,18.814590
0.000000,0.000000,8.159068,0.000000,0.000000,3.284690,6.415005,0.023218,20.619540
0.000000,0.000000,7.811880,0.000000,0.000000,3.520506,5.750157,0.032219,17.972176
0.000000,0.000000,7.272341,0.000000,0.000000,4.039024,5.756206,0.027921,18.152601
0.000000,0.000000,7.247116,0.000000,0.000000,3.374276,5.680407,0.064030,17.821442
0.000000,0.000000,7.319211,0.000000,0.000000,4.067458,6.025515,0.018437,18.344778
0.000000,0.000000,7.312362,0.000000,0.000000,4.289507,6.008311,0.022345,17.560812
0.000000,0.000000,7.243558,0.000000,0.000000,3.873810,6.355777,0.026663,18.503217
0.000000,0.000000,7.440376,0.000000,0.000000,5.665192,9.399273,0.133405,18.947863
0.000000,0.000000,7.219061,0.000000,0.000000,3.475627,5.800155,0.019974,18.590757
0.000000,0.000000,9.916914,0.000000,0.000000,3.652386,5.415569,0.021876,26.393857
0.000000,0.000000,7.384009,0.000000,0.000000,3.150364,5.499351,0.054591,17.770738
0.000000,0.000000,7.693417,0.000000,0.000000,4.658192,5.304467,0.092176,18.238881
0.000000,0.000000,7.691754,0.000000,0.000000,4.236523,5.452926,0.017752,18.427931
0.000000,0.000000,7.321842,0.000000,0.000000,4.042162,7.132315,0.027299,19.007910
0.000000,0.000000,9.595228,0.000000,0.000000,2.723960,4.510732,0.020077,21.338524
0.000000,0.000000,7.531839,0.000000,0.000000,2.711160,4.350236,0.136357,19.994747
0.000000,0.000000,7.235872,0.000000,0.000000,2.709481,4.240973,0.014014,15.700759
0.000000,0.000000,7.170278,0.000000,0.000000,2.752643,4.653846,0.050436,15.708552
0.000000,0.000000,7.048912,0.000000,0.000000,2.584782,4.467179,0.051410,15.136957
0.000000,0.000000,7.419154,0.000000,0.000000,2.793840,4.345440,0.089018,16.082936
0.000000,0.000000,7.637549,0.000000,0.000000,2.942852,4.813186,0.014786,15.958302
0.000000,0.000000,7.656126,0.000000,0.000000,3.105294,4.725823,0.016624,15.989362
0.000000,0.000000,7.730812,0.000000,0.000000,2.697902,4.527189,0.047737,16.638090
0.000000,0.000000,7.268255,0.000000,0.000000,3.115690,4.332667,0.087604,16.315816
0.000000,0.000000,7.149468,0.000000,0.000000,2.334768,4.915674,0.013875,15.583788
0.000000,0.000000,7.593724,0.000000,0.000000,3.938941,6.735257,0.022124,16.215121
0.000000,0.000000,7.081520,0.000000,0.000000,3.263820,6.583424,0.022237,15.432682
0.000000,0.000000,9.187020,0.000000,0.000000,3.794605,6.606343,0.024272,21.214228
0.000000,0.000000,11.404325,0.000000,0.000000,2.587405,7.286743,0.041245,22.602620
0.000000,0.000000,9.239724,0.000000,0.000000,1.962576,4.062002,0.320876,21.169125
0.000000,0.000000,8.957954,0.000000,0.000000,2.211293,4.043646,0.012135,20.216026
0.000000,0.000000,6.952308,0.000000,0.000000,2.965045,4.207862,0.013594,15.422147
0.000000,0.000000,7.020105,0.000000,0.000000,2.840451,4.276276,0.015293,14.463476
0.000000,0.000000,7.584421,0.000000,0.000000,2.414669,4.053750,0.012930,15.878627
0.000000,0.000000,7.146499,0.000000,0.000000,2.230409,5.023243,0.010933,15.456252
0.000000,0.000000,7.112449,0.000000,0.000000,2.641061,4.540695,0.057709,14.695403
0.000000,0.000000,7.051838,0.000000,0.000000,3.344812,4.707512,0.012645,15.491707
0.000000,0.000000,7.130996,0.000000,0.000000,3.398864,4.482170,0.014417,15.488334
0.000000,0.000000,7.225169,0.000000,0.000000,4.396997,7.090582,0.020410,16.430009
0.000000,0.000000,7.291408,0.000000,0.000000,3.111573,4.413258,0.059709,16.396122
0.000000,0.000000,9.792723,0.000000,0.000000,3.119279,4.769168,0.011867,22.715325
0.000000,0.000000,7.210158,0.000000,0.000000,2.927240,4.511229,0.013373,15.928147
0.000000,0.000000,7.606673,0.000000,0.000000,2.886893,4.466499,0.010595,16.598905
0.000000,0.000000,7.057455,0.000000,0.000000,2.957269,4.714132,0.010536,15.620274
0.000000,0.000000,7.067640,0.000000,0.000000,4.154399,5.057983,0.023843,15.516615
0.000000,0.000000,8.993107,0.000000,0.000000,3.846014,4.591477,0.010693,17.752729
0.000000,0.000000,7.637632,0.000000,0.000000,3.382892,7.240870,0.013261,18.014967
0.000000,0.000000,7.822269,0.000000,0.000000,2.951198,7.467823,0.015354,18.005582
0.000000,0.000000,7.434056,0.000000,0.000000,2.757761,4.978542,0.011268,19.073966
0.000000,0.000000,7.007985,0.000000,0.000000,2.936109,4.512910,0.011786,18.520429
0.000000,0.000000,6.994600,0.000000,0.000000,2.851051,4.562825,0.010668,15.771386
0.000000,0.000000,6.962591,0.000000,0.000000,3.060990,4.552310,0.010654,15.504751
0.000000,0.000000,6.907134,0.000000,0.000000,2.861464,4.409596,0.010376,15.394923
0.000000,0.000000,7.031112,0.000000,0.000000,3.115665,4.502975,0.010590,15.735923
0.000000,0.000000,7.051466,0.000000,0.000000,2.851628,4.774148,0.010421,15.356747
0.000000,0.000000,6.969876,0.000000,0.000000,2.856210,4.659769,0.010269,15.670681
0.000000,0.000000,7.009422,0.000000,0.000000,2.848456,4.481420,0.010370,15.699538
0.000000,0.000000,7.091912,0.000000,0.000000,2.922236,4.824897,0.010548,15.748053
0.000000,0.000000,7.078601,0.000000,0.000000,3.114481,4.949989,0.010278,15.507982
0.000000,0.000000,7.057491,0.000000,0.000000,3.133672,4.558685,0.010620,15.895075
0.000000,0.000000,7.061135,0.000000,0.000000,5.705992,6.902015,0.083486,16.214432
0.000000,0.000000,7.037354,0.000000,0.000000,2.710139,4.181935,0.011818,15.765274
0.000000,0.000000,26.629095,0.000000,0.000000,2.960658,4.420667,0.012277,41.713652
0.000000,0.000000,7.074301,0.000000,0.000000,3.143988,4.671447,0.017989,15.046281
0.000000,0.000000,7.442262,0.000000,0.000000,4.488089,7.055580,0.021062,15.960451
0.000000,0.000000,7.163988,0.000000,0.000000,4.481859,6.916728,0.020126,16.302348
0.000000,0.000000,9.831539,0.000000,0.000000,5.623843,7.032598,0.015095,22.728489
0.000000,0.000000,9.820018,0.000000,0.000000,4.584702,7.906157,0.015367,22.542686
0.000000,0.000000,9.747533,0.000000,0.000000,4.509330,8.179081,0.016174,23.652244
0.000000,0.000000,9.550441,0.000000,0.000000,3.567662,5.294927,0.010458,23.314974
0.000000,0.000000,9.758999,0.000000,0.000000,3.073337,4.463159,0.010296,23.773195
0.000000,0.000000,6.975352,0.000000,0.000000,3.034949,4.540373,0.010338,16.942957
0.000000,0.000000,7.023957,0.000000,0.000000,2.926498,4.985031,0.010563,15.650413
0.000000,0.000000,7.411130,0.000000,0.000000,3.108601,5.145829,0.010349,15.994681
0.000000,0.000000,7.064589,0.000000,0.000000,3.524768,4.793454,0.010132,16.056269
0.000000,0.000000,8.494188,0.000000,0.000000,4.306564,5.229581,0.010669,17.802650
0.000000,0.000000,9.774146,0.000000,0.000000,2.924257,6.454570,0.024709,19.212068
0.000000,0.000000,7.241994,0.000000,0.000000,2.838929,4.535881,0.010747,18.279171
0.000000,0.000000,6.972668,0.000000,0.000000,2.902482,5.261767,0.010326,17.580776
0.000000,0.000000,6.988342,0.000000,0.000000,2.929214,5.102013,0.010328,15.347609
0.000000,0.000000,6.963403,0.000000,0.000000,3.435141,6.493985,0.032155,16.186996
0.000000,0.000000,7.120484,0.000000,0.000000,2.833816,4.700690,0.010568,16.263763
0.000000,0.000000,6.974971,0.000000,0.000000,2.775582,4.483522,0.009851,18.549337
0.000000,0.000000,7.002358,0.000000,0.000000,3.276800,5.208600,0.009843,15.511642
0.000000,0.000000,6.781571,0.000000,0.000000,2.874719,5.146523,0.010284,15.100698
0.000000,0.000000,6.917811,0.000000,0.000000,3.779058,4.440410,0.015766,16.455919
0.000000,0.000000,6.972416,0.000000,0.000000,2.866771,4.592526,0.010457,16.092010
0.000000,0.000000,7.251257,0.000000,0.000000,2.905817,4.240641,0.009938,16.714975
0.000000,0.000000,7.001907,0.000000,0.000000,5.134896,6.946619,0.015684,15.535855
0.000000,0.000000,7.185167,0.000000,0.000000,5.997789,9.062527,0.015697,15.421611
0.000000,0.000000,9.897752,0.000000,0.000000,5.247817,7.686396,0.015944,23.138811
0.000000,0.000000,15.168132,0.000000,0.000000,4.431409,7.574584,0.015989,31.842724
0.000000,0.000000,6.917719,0.000000,0.000000,3.009316,6.153992,0.027188,20.999536
0.000000,0.000000,6.814664,0.000000,0.000000,3.218230,4.918689,0.023736,19.984058
0.000000,0.000000,6.984471,0.000000,0.000000,3.763153,6.225310,0.041102,17.770477
0.000000,0.000000,7.024579,0.000000,0.000000,2.905138,5.382082,0.010775,17.416696
0.000000,0.000000,7.133423,0.000000,0.000000,2.935399,5.206303,0.010505,19.794361
0.000000,0.000000,7.459976,0.000000,0.000000,5.172841,4.930724,0.010346,16.791070
0.000000,0.000000,8.989538,0.000000,0.000000,4.726476,6.825759,0.017058,18.167232
0.000000,0.000000,9.280584,0.000000,0.000000,5.246463,7.111444,0.014791,20.517833
0.000000,0.000000,9.673135,0.000000,0.000000,5.414782,7.609146,0.014953,22.492399
0.000000,0.000000,9.646694,0.000000,0.000000,5.798293,8.585852,0.017633,23.269376
0.000000,0.000000,9.642298,0.000000,0.000000,5.229676,8.046148,0.015750,23.933487
0.000000,0.000000,9.669078,0.000000,0.000000,3.043424,5.339611,0.010227,25.389390
0.000000,0.000000,9.640615,0.000000,0.000000,3.128362,4.578518,0.010490,24.171578
0.000000,0.000000,7.048268,0.000000,0.000000,3.037179,5.097006,0.010352,16.523222
0.000000,0.000000,7.714471,0.000000,0.000000,4.888831,4.847321,0.010439,16.555161
0.000000,0.000000,8.629396,0.000000,0.000000,3.623204,6.011189,0.011389,17.841291
0.000000,0.000000,7.091361,0.000000,0.000000,3.503256,4.341949,0.010139,18.441875
0.000000,0.000000,6.986527,0.000000,0.000000,3.230814,5.120471,0.010245,17.656360
0.000000,0.000000,7.543486,0.000000,0.000000,2.831108,5.019750,0.010481,16.452762
0.000000,0.000000,7.082120,0.000000,0.000000,3.051235,5.171299,0.010378,16.480183
0.000000,0.000000,7.036817,0.000000,0.000000,2.779636,4.884153,0.010310,15.973940
0.000000,0.000000,6.948779,0.000000,0.000000,2.851515,5.557501,0.010275,16.260421
0.000000,0.000000,7.038083,0.000000,0.000000,2.843043,4.786308,0.010301,15.795096
0.000000,0.000000,7.080391,0.000000,0.000000,3.831479,4.798148,0.010452,16.597579
0.000000,0.000000,7.072631,0.000000,0.000000,2.893324,4.473471,0.010347,15.827758
0.000000,0.000000,7.475331,0.000000,0.000000,2.982780,4.885090,0.010729,17.238692
0.000000,0.000000,7.121136,0.000000,0.000000,2.919539,4.502951,0.010503,15.538592
0.000000,0.000000,7.075807,0.000000,0.000000,3.065761,4.417759,0.010507,15.963741
0.000000,0.000000,7.073103,0.000000,0.000000,6.042678,7.951041,0.015681,15.537152
0.000000,0.000000,7.113794,0.000000,0.000000,2.915832,4.830080,0.010666,15.654839
0.000000,0.000000,29.131772,0.000000,0.000000,3.084193,4.105514,0.010058,45.907821
0.000000,0.000000,7.090910,0.000000,0.000000,2.998792,4.703566,0.010413,15.805104
0.000000,0.000000,6.997769,0.000000,0.000000,5.545332,6.100969,0.014148,15.262724
0.000000,0.000000,7.020697,0.000000,0.000000,5.100301,7.432370,0.016308,15.808224
0.000000,0.000000,17.330368,0.000000,0.000000,4.686124,5.573277,0.013395,31.042372
0.000000,0.000000,8.694897,0.000000,0.000000,2.912444,4.704645,0.010431,22.528665
0.000000,0.000000,7.735805,0.000000,0.000000,3.473663,4.809980,0.010718,19.506004
0.000000,0.000000,7.322102,0.000000,0.000000,3.305151,4.492540,0.010772,15.982157
0.000000,0.000000,6.984553,0.000000,0.000000,3.915448,4.111785,0.010338,16.310589
0.000000,0.000000,7.049056,0.000000,0.000000,3.571064,4.716359,0.010425,15.901690
0.000000,0.000000,7.203984,0.000000,0.000000,3.415232,4.563832,0.010770,16.310555
0.000000,0.000000,7.100271,0.000000,0.000000,3.375126,4.400016,0.010474,16.473778
0.000000,0.000000,7.499483,0.000000,0.000000,2.775347,4.793351,0.010617,16.566511
0.000000,0.000000,7.066270,0.000000,0.000000,3.213772,4.611321,0.010413,15.925035
0.000000,0.000000,7.042949,0.000000,0.000000,3.050015,4.217780,0.010473,15.709055
0.000000,0.000000,7.481943,0.000000,0.000000,3.329663,4.902655,0.010575,16.393839
0.000000,0.000000,7.051021,0.000000,0.000000,5.285519,7.984404,0.015496,15.403977
0.000000,0.000000,7.536368,0.000000,0.000000,3.169484,4.294861,0.010217,16.849228
0.000000,0.000000,9.916045,0.000000,0.000000,4.634294,5.188079,0.011049,24.436011
0.000000,0.000000,7.146886,0.000000,0.000000,3.461963,6.570339,0.025117,15.795204
0.000000,0.000000,6.972691,0.000000,0.000000,3.007829,8.287637,0.016400,17.815871
0.000000,0.000000,6.896328,0.000000,0.000000,3.764316,4.428653,0.010388,18.418897
0.000000,0.000000,6.910423,0.000000,0.000000,3.309345,5.105807,0.010871,19.303093
0.000000,0.000000,6.970991,0.000000,0.000000,3.100742,4.187729,0.010074,16.283700
0.000000,0.000000,6.934534,0.000000,0.000000,3.221512,4.498120,0.010433,16.413991
0.000000,0.000000,6.940854,0.000000,0.000000,3.102051,4.684425,0.010323,15.277910
0.000000,0.000000,6.825595,0.000000,0.000000,3.481937,4.374427,0.010383,15.645970
0.000000,0.000000,6.946907,0.000000,0.000000,2.950270,4.975453,0.010434,15.810503
0.000000,0.000000,7.025270,0.000000,0.000000,3.531616,4.588488,0.010549,15.950002
0.000000,0.000000,7.006854,0.000000,0.000000,3.278044,4.528050,0.009985,16.001769
0.000000,0.000000,7.051398,0.000000,0.000000,3.407177,5.213561,0.010580,16.275457
0.000000,0.000000,6.961111,0.000000,0.000000,3.146678,5.185580,0.010389,15.823525
0.000000,0.000000,7.013615,0.000000,0.000000,3.515671,4.761332,0.010685,16.755123
0.000000,0.000000,7.032407,0.000000,0.000000,3.496026,4.113120,0.010288,16.435242
0.000000,0.000000,7.077187,0.000000,0.000000,3.205399,4.474511,0.010270,16.413976
0.000000,0.000000,6.989664,0.000000,0.000000,3.742110,5.113139,0.010389,15.668338
0.000000,0.000000,7.107856,0.000000,0.000000,3.349939,5.177637,0.010505,15.836766
0.000000,0.000000,7.548164,0.000000,0.000000,4.604352,5.046231,0.012332,17.490429
0.000000,0.000000,9.230351,0.000000,0.000000,3.476714,5.232320,0.076716,19.397871
0.000000,0.000000,7.857380,0.000000,0.000000,3.731463,4.299608,0.010516,19.229305
0.000000,0.000000,7.013837,0.000000,0.000000,2.965539,4.780471,0.010405,17.860297
0.000000,0.000000,7.008476,0.000000,0.000000,3.292866,5.185852,0.010452,16.073306
0.000000,0.000000,8.882001,0.000000,0.000000,2.979706,5.330387,0.010304,17.724281
0.000000,0.000000,8.670676,0.000000,0.000000,4.551909,5.083836,0.011146,18.238033
0.000000,0.000000,8.782111,0.000000,0.000000,3.033847,4.452892,0.010433,18.180125
0.000000,0.000000,6.991300,0.000000,0.000000,3.084045,5.546282,0.059118,17.708517
0.000000,0.000000,6.941330,0.000000,0.000000,3.522986,5.007960,0.010458,15.371320
0.000000,0.000000,6.901545,0.000000,0.000000,2.884667,5.393626,0.010318,17.842676
0.000000,0.000000,6.952447,0.000000,0.000000,2.782029,4.706168,0.010242,16.577523
0.000000,0.000000,7.028559,0.000000,0.000000,2.890902,4.526589,0.010400,16.369984
0.000000,0.000000,7.042868,0.000000,0.000000,2.805276,4.937218,0.010405,15.651282
0.000000,0.000000,7.119664,0.000000,0.000000,2.932996,5.168395,0.010279,15.610647
0.000000,0.000000,7.065917,0.000000,0.000000,3.228851,4.571825,0.010244,15.879914
0.000000,0.000000,7.460229,0.000000,0.000000,3.372055,4.425805,0.010613,16.694217
0.000000,0.000000,6.985404,0.000000,0.000000,2.911165,4.709493,0.010269,15.849644
0.000000,0.000000,7.055421,0.000000,0.000000,2.913424,5.058749,0.010324,15.919129
0.000000,0.000000,7.069188,0.000000,0.000000,4.217297,5.954117,0.013640,15.759245
